brdcst_de,chnnel_nm,progrm_begin_time,progrm_end_time,progrm_nm,progrm_dc,brdcst_tme_nm,brdcst_time,progrm_genre_lclas_nm,progrm_genre_mlsfc_nm,progrm_genre_sclas_nm,male_4_9yo_wtchng_rt,male_n10s_wtchng_rt,male_n20s_wtchng_rt,male_n30s_wtchng_rt,male_n40s_wtchng_rt,male_n50s_wtchng_rt,male_n60s_above_wtchng_rt,female_4_9yo_wtchng_rt,female_n10s_wtchng_rt,female_n20s_wtchng_rt,female_n30s_wtchng_rt,female_n40s_wtchng_rt,female_n50s_wtchng_rt,female_n60s_above_wtchng_rt
20210123,KBS W,220010,231850,굿닥터,,9회,11840,드라마&영화,드라마,미니시리즈,0.26982,0.0845,0.00169,0.283,0.1173,0.01018,0.11603,0.18891,0,0.01284,0.13804,0.03683,0.03218,0.14277
20210123,KBS W,232010,243350,굿닥터,,10회,11340,드라마&영화,드라마,미니시리즈,0.3992,0,0,0.45581,0.00285,0.02257,0.08684,0,0,0.04843,0.0339,0,0.07234,0.1476
20210123,K-STAR,81010,92850,아이가다섯,,44회,11840,드라마&영화,드라마,주말연속극,0,0.02335,0.14721,0,0.01303,0.08301,0.04334,0,0,0.17487,0.01164,0.00403,0.14198,0.0431
20210123,K-STAR,184010,195850,부부클리닉사랑과전쟁,,445회,11840,드라마&영화,드라마,주간연속극,0.08676,0,0.01275,0.02424,0.01394,0.06131,0.10369,0,0,0.02391,0.10387,0.09235,0.14519,0.12441
20210123,KTV,20000,24903,전원일기,,572회,4903,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.05326,0,0,0,0,0,0,0.04215
20210123,KTV,50737,53638,바람은불어도,,107회,2901,드라마&영화,드라마,주간연속극,0,0,0,0,0,0.01222,0,0,0,0,0,0,0,0
20210123,KTV,53716,60317,바람은불어도,,108회,2601,드라마&영화,드라마,주간연속극,0,0,0,0.01661,0,0,0.00315,0,0,0,0,0,0,0.00891
20210123,KTV,75601,84518,대추나무사랑걸렸네,,269회,4917,드라마&영화,드라마,시추에이션드라마,0,0,0,0,0,0,0.08821,0,0,0,0,0,0,0.10653
20210123,KTV,120623,125732,대추나무사랑걸렸네,,270회,5109,드라마&영화,드라마,시추에이션드라마,0,0,0.0027,0,0,0.01509,0.02892,0,0,0,0,0,0.01802,0.10571
20210123,KTV,140544,140933,전원일기,,504회,349,드라마&영화,드라마,주말연속극,0,0,0,0,0,0.04168,0.01418,0,0,0,0,0.07841,0,0.06677
20210123,KTV,144340,151939,전원일기,,504회,3559,드라마&영화,드라마,주말연속극,0.13334,0,0,0.13474,0,0.01495,0.02085,0,0.0131,0,0,0.19608,0.04072,0.02981
20210123,KTV,171206,175527,전원일기,,505회,4321,드라마&영화,드라마,주말연속극,0,0,0.0085,0,0,0.02148,0.15882,0,0.00689,0.00997,0.03139,0,0.01159,0.09952
20210123,KTV,193132,202241,대추나무사랑걸렸네,,270회,5109,드라마&영화,드라마,시추에이션드라마,0,0,0.15867,0.01585,0,0.09565,0.05883,0,0,0,0,0,0.04918,0.07376
20210123,KTV,210143,212937,바람은불어도,,109회,2754,드라마&영화,드라마,주간연속극,0,0,0,0.02313,0,0,0.01165,0,0,0,0,0,0,0.10693
20210123,KTV,213016,215857,바람은불어도,,110회,2841,드라마&영화,드라마,주간연속극,0,0,0,0,0.01172,0,0.02336,0,0,0,0,0.00779,0,0.13144
20210123,KTV,220038,224030,전원일기,,504회,3952,드라마&영화,드라마,주말연속극,0.04617,0,0,0.01988,0.00455,0.00464,0.45614,0,0,0,0.00979,0.00672,0,0.4518
20210123,KTV,242112,250235,전원일기,,506회,4123,드라마&영화,드라마,주말연속극,0,0,0.00588,0.00321,0.00151,0.01991,0.03995,0,0,0.18382,0.00462,0.0702,0.01095,0.03011
20210123,O tvN,20000,20107,꽃미남라면가게,,12회,107,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0.05981,0,0,0,0,0,0,0
20210123,O tvN,51716,62430,THEK2,,12회,10714,드라마&영화,드라마,미니시리즈,0,0,0,0.00922,0.00538,0.02786,0.09429,0,0.02988,0,0.01478,0.02581,0.01204,0.00509
20210123,O tvN,63715,74512,THEK2,,13회,10757,드라마&영화,드라마,미니시리즈,0,0.09627,0.01659,0.03348,0,0.09342,0.07131,0,0.05722,0.00413,0.04598,0.171,0.01101,0.02227
20210123,O tvN,75726,90237,THEK2,,14회,10511,드라마&영화,드라마,미니시리즈,0,0,0.0065,0,0.02511,0.11949,0.1298,0,0,0.00606,0.00203,0.30451,0.04486,0.00542
20210123,O tvN,91347,102309,철인왕후,,11회,10922,드라마&영화,드라마,미니시리즈,0,0,0.04343,0.2908,0.17273,0.08012,0.08247,0,0.21391,0.04654,0.0316,0.22921,0.1426,0.22809
20210123,O tvN,103819,114623,철인왕후,,12회,10804,드라마&영화,드라마,미니시리즈,0.08449,0,0.01075,0.57075,0.47558,0.45891,0.18052,0.01647,0.03623,0.10663,0.12777,0.28712,0.32361,0.38819
20210123,O tvN,120347,133324,사랑의불시착,,9회,12937,드라마&영화,드라마,미니시리즈,0.09339,0,0.00285,0.04543,0.41756,0.35065,0.15846,0,0.14986,0.02142,0.17878,0.9094,0.33113,0.11508
20210123,O tvN,134902,151445,사랑의불시착,,10회,12543,드라마&영화,드라마,미니시리즈,0,0,0.12583,0.01688,0.21145,0.84577,0.12128,0,0.31169,0.21471,0.22179,0.5971,0.81641,0.21192
20210123,O tvN,153228,170100,사랑의불시착,,11회,12832,드라마&영화,드라마,미니시리즈,0.01878,0,0.23814,0.28947,0.07139,0.50271,0.28257,0.0485,0.20836,0.11777,0.33308,0.42588,0.62098,0.39596
20210123,O tvN,171959,185738,사랑의불시착,,12회,13739,드라마&영화,드라마,미니시리즈,0,0.01048,0.45813,0.1444,0.23995,0.96536,0.27685,0.19362,0.48089,0.17665,0.27236,1.09735,0.7435,0.41815
20210123,O tvN,230933,235700,꽃미남라면가게,,13회,4727,드라마&영화,드라마,미니시리즈,0.04863,0.02041,0,0,0,0.02003,0,0,0,0,0,0.09992,0.02054,0.02549
20210123,O tvN,241034,245824,꽃미남라면가게,,14회,4750,드라마&영화,드라마,미니시리즈,0,0,0,0.02756,0,0.00361,0.0771,0,0,0,0,0.17204,0.07356,0.00816
20210123,O tvN,250958,255654,꽃미남라면가게,,15회,4656,드라마&영화,드라마,미니시리즈,0,0.01671,0.11099,0,0.01446,0.0821,0.05331,0,0.23835,0.04746,0,0.30966,0.1475,0.03693
20210123,OCN,211214,221557,경이로운소문,,14회,10343,드라마&영화,드라마,미니시리즈,0.1716,1.15562,0.74723,0.65345,1.65024,1.70387,0.32125,0,1.07324,1.4574,0.7007,1.06496,1.40239,0.53284
20210123,OCN,222957,233430,경이로운소문,,15회,10433,드라마&영화,드라마,미니시리즈,8.85213,8.03012,5.51206,5.14133,13.03154,13.32214,2.52453,4.365,13.68194,8.24875,8.16986,14.44533,12.33412,2.08646
20210123,O'live,142350,153406,철인왕후,,9회,11016,드라마&영화,드라마,미니시리즈,0.08794,0.0561,0,0.08469,0.13382,0.44213,0.08333,0.5367,0.32424,0.01564,0.2052,0.75663,0.33582,0.23594
20210123,O'live,154522,165719,철인왕후,,10회,11157,드라마&영화,드라마,미니시리즈,0.10018,0.16759,0.08938,0.08121,0.04737,0.61646,0.32661,0.28246,0.37187,0.03444,0.08481,1.19348,0.57451,0.24471
20210123,On Style,125041,140103,청춘기록,,10회,11022,드라마&영화,드라마,미니시리즈,0.34412,0.00527,0.0373,0.0026,0.00824,0.02008,0.15913,0,0,0.04852,0.00265,0.02877,0.03036,0.18005
20210123,On Style,140451,151132,청춘기록,,11회,10641,드라마&영화,드라마,미니시리즈,0.05972,0,0,0.01042,0.01862,0.11119,0.13023,0.03795,0,0.01493,0.01525,0.01687,0.11137,0.12742
20210123,On Style,151505,162417,청춘기록,,12회,10912,드라마&영화,드라마,미니시리즈,0.02893,0,0,0.01999,0.01993,0.06102,0.15459,0,0.00506,0.01078,0.0188,0.02626,0.0497,0.18379
20210123,SBS플러스,45602,52541,불새2020,,60회,2939,드라마&영화,드라마,아침드라마,0,0,0.00994,0.2891,0.03172,0.02526,0.08112,0,0.00511,0,0.02474,0.02052,0.06564,0.13185
20210123,SBS플러스,52639,55532,불새2020,,61회,2853,드라마&영화,드라마,아침드라마,0.47767,0,0.01832,0.12164,0.35211,0.15898,0.15347,0.14454,0,0,0.05565,0.07949,0.11464,0.23277
20210123,SBS플러스,55630,62621,불새2020,,62회,2951,드라마&영화,드라마,아침드라마,0,0,0.00522,0.07762,0.02938,0.17224,0.1954,0,0,0,0.06393,0.09236,0.10121,0.24005
20210123,SBS플러스,63502,70516,불새2020,,63회,3014,드라마&영화,드라마,아침드라마,0,0,0,0.05485,0.02265,0.18666,0.06712,0,0,0.02555,0.0618,0.02482,0.141,0.11191
20210123,SBS플러스,70614,73629,불새2020,,64회,3015,드라마&영화,드라마,아침드라마,0,0.02099,0,0.0032,0.01406,0.18766,0.04126,0,0,0,0.15277,0,0.25065,0.299
20210123,SBS플러스,73726,80743,불새2020,,65회,3017,드라마&영화,드라마,아침드라마,0.07991,0,0.00977,0.41646,0.12461,0.07237,0.12077,0.07328,0.03291,0,0.47455,0.00972,0.5297,0.30456
20210123,SBS플러스,195558,210501,날아라개천용,,19회,10903,드라마&영화,드라마,미니시리즈,0.15243,0.05095,0.08527,0.09134,0.09672,0.30318,0.18133,0,0.23428,0,0.33136,0.13278,0,0.03111
20210123,SKY,101707,112111,암행어사조선비밀수사단,,9회,10404,드라마&영화,드라마,미니시리즈,0.04366,0,0.06946,0,0.18701,0.22908,0.08653,0,0.01993,0.13564,0.03637,0.33951,0.26851,0.16496
20210123,SKY,113741,124041,암행어사조선비밀수사단,,10회,10300,드라마&영화,드라마,미니시리즈,0,0,0.04498,0.07245,0.37699,0.28141,0.30575,0.23078,0.01488,0.04967,0.00419,0.41663,0.40375,0.29757
20210123,SKY,165856,180259,암행어사조선비밀수사단,,9회,10403,드라마&영화,드라마,미니시리즈,0.01443,0,0.14396,0.13298,0.21749,0.02108,0.15582,0,0,0.02833,0.21634,0.20585,0.09443,0.06365
20210123,SKY,181700,192001,암행어사조선비밀수사단,,10회,10301,드라마&영화,드라마,미니시리즈,0.13193,0,0.24485,0.24389,0.43359,0.09872,0.33823,0,0.17041,0.14419,0.13132,0.55221,0.05765,0.1066
20210123,SKY,242002,252030,허쉬,,11회,10028,드라마&영화,드라마,미니시리즈,0,0,0,0.02476,0.03723,0.02685,0.04485,0,0,0.06583,0.01215,0.0135,0.09758,0.07038
20210123,ONCE,20000,21855,야인시대,,92회,1855,드라마&영화,드라마,주간연속극,0,0,0,0,0,0.04152,0.02617,0,0.02324,0,0,0.0071,0.03516,0.01163
20210123,ONCE,22807,32345,야인시대,,93회,5538,드라마&영화,드라마,주간연속극,0,0,0,0.04791,0,0.00517,0.01112,0,0,0,0.02496,0.00982,0.00776,0.02734
20210123,ONCE,33355,42836,부모님전상서,,56회,5441,드라마&영화,드라마,주말연속극,0,0,0,0,0,0,0.01918,0,0,0,0.11647,0,0,0.03719
20210123,ONCE,43629,52628,좀비탐정,,10회,4959,드라마&영화,드라마,미니시리즈,0,0,0.05138,0,0.20459,0,0.00776,0,0,0.02529,0,0,0,0.027
20210123,ONCE,53939,62322,전원일기,,807회,4343,드라마&영화,드라마,주말연속극,0,0,0,0,0,0.05064,0.15074,0,0,0,0,0.10188,0,0.18216
20210123,ONCE,63858,72912,부모님전상서,,52회,5014,드라마&영화,드라마,주말연속극,0.27106,0,0,0,0.06865,0,0.12417,0,0,0,0.04614,0.01007,0.00347,0.12526
20210123,ONCE,73910,82710,부모님전상서,,53회,4800,드라마&영화,드라마,주말연속극,0.0605,0,0,0.00925,0.02559,0,0.07223,0,0,0,0.04948,0,0,0.09523
20210123,ONCE,93611,102551,전원일기,,808회,4940,드라마&영화,드라마,주말연속극,0,0,0,0.00624,0,0.08553,0.14502,0,0,0,0,0,0.0506,0.07127
20210123,ONCE,131735,140657,허준,,16회,4922,드라마&영화,드라마,주간연속극,0.09349,0,0,0.00921,0.01114,0.00148,0.04467,0,0,0.00437,0.10809,0.01084,0.01531,0.10395
20210123,ONCE,141532,150503,허준,,17회,4931,드라마&영화,드라마,주간연속극,0.05654,0,0,0,0.02981,0.01839,0.04312,0,0.10617,0.01251,0.07579,0.08729,0.03059,0.12051
20210123,ONCE,151713,160057,전원일기,,807회,4344,드라마&영화,드라마,주말연속극,0,0,0,0.01682,0,0.14478,0.14421,0,0,0,0.0019,0.13389,0.22213,0.04671
20210123,ONCE,161259,170240,전원일기,,808회,4941,드라마&영화,드라마,주말연속극,0,0,0,0,0,0.08868,0.10267,0,0,0,0,0,0.18483,0.02291
20210123,ONCE,194005,202927,허준,,16회,4922,드라마&영화,드라마,주간연속극,0,0.00349,0,0,0.01125,0.0256,0.21384,0,0.00269,0,0.00407,0.00276,0.02556,0.21155
20210123,ONCE,204147,213118,허준,,17회,4931,드라마&영화,드라마,주간연속극,0,0,0.09518,0,0.0208,0.09707,0.1207,0,0.15323,0,0.01895,0.04682,0.02641,0.19362
20210123,ONCE,214213,224301,야인시대,,72회,10048,드라마&영화,드라마,주간연속극,0.02704,0,0,0.01458,0.03342,0.01854,0.07636,0,0,0.04955,0.07313,0.09358,0,0.05655
20210123,ONCE,225613,235848,야인시대,,73회,10235,드라마&영화,드라마,주간연속극,0,0,0,0.02588,0,0,0.03392,0,0,0.00295,0.08837,0.03711,0.00365,0.07612
20210123,ONCE,240606,244949,전원일기,,807회,4343,드라마&영화,드라마,주말연속극,0,0.00716,0,0,0.00479,0.04405,0.10672,0,0.05358,0.01916,0.00661,0,0.03088,0.14483
20210123,ONCE,250052,255033,전원일기,,808회,4941,드라마&영화,드라마,주말연속극,0,0,0,0.0439,0,0,0.00444,0,0,0,0,0,0.00816,0.04288
20210123,SKYUHD,20000,22001,나의위험한아내,,15회/16회,2001,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210123,SKYUHD,154302,174051,나의위험한아내,,15회/16회,15749,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20210123,SKYUHD,205308,225057,나의위험한아내,,15회/16회,15749,드라마&영화,드라마,미니시리즈,0,0.00379,0,0,0.00134,0,0,0,0.00491,0,0,0.0015,0,0.00062
20210123,OCN Thrills,20000,25815,경이로운소문,,12회,5815,드라마&영화,드라마,미니시리즈,0.02354,0.15297,0.00953,0.00396,0.14387,0.0632,0.1729,0,0.23168,0.00242,0.00298,0.08798,0.00581,0.05516
20210123,OCN Thrills,144507,155117,경이로운소문,,13회,10610,드라마&영화,드라마,미니시리즈,0,0.00837,0.03726,0.20389,0.08587,0.1056,0.05454,0.13089,0.22598,0.02288,0.0605,0.58207,0.04029,0.08716
20210123,OCN Thrills,160235,170615,경이로운소문,,14회,10340,드라마&영화,드라마,미니시리즈,0.08499,0.28302,0.09588,0.00428,0.14008,0.4862,0.03802,0,0.18481,0.15383,0.25982,0.25824,0.32954,0.12014
20210124,KBS2,132317,142255,바람피면죽는다,<13회>,13회,5938,드라마&영화,드라마,미니시리즈,0.77041,0.26027,0.36047,0.34016,0.50421,1.16001,1.06123,0.04902,0.46516,0.36849,0.31479,0.80888,1.20949,1.32711
20210124,KBS2,143329,153252,바람피면죽는다,<14회>,14회,5923,드라마&영화,드라마,미니시리즈,0,0.25252,0.44114,1.07356,0.11579,1.64508,0.95676,0.00713,0.38453,0.25462,0.24897,0.72624,1.1542,0.99193
20210124,KBS2,154251,161721,오삼광빌라,<1부>,37회,3430,드라마&영화,드라마,주말연속극,0,0.12253,0.83093,1.53306,0.21023,2.093,2.31817,0.04725,0.30964,1.10033,0.68451,1.02115,3.36129,2.16345
20210124,KBS2,161835,165229,오삼광빌라,<2부>,37회,3354,드라마&영화,드라마,주말연속극,0,0.05383,1.5851,2.24158,1.09211,2.93891,3.55771,0,0.74547,1.74432,1.39375,1.80003,4.11699,3.67982
20210124,KBS2,200337,203732,오삼광빌라,<1부>,38회,3355,드라마&영화,드라마,주말연속극,3.15223,4.44626,6.43249,7.75515,9.21121,17.24621,24.67858,5.52364,10.15799,9.96083,8.03328,13.05472,26.27358,28.38374
20210124,KBS2,204002,211552,오삼광빌라,<2부>,38회,3550,드라마&영화,드라마,주말연속극,4.24331,4.50059,6.48985,7.75888,9.16117,19.47905,27.60683,4.96506,9.25885,11.08965,9.44425,13.38101,29.25999,30.86105
20210124,MBC,244453,251618,제발그남자만나지마요,<1부>,10회,3125,드라마&영화,드라마,미니시리즈,0.42132,0.39224,0.66713,0.73935,0.36569,0.73086,0.34593,0,0.15394,0.48934,0.55019,1.83602,0.50437,0.47916
20210124,MBC,251732,254710,제발그남자만나지마요,<2부>,10회,2938,드라마&영화,드라마,미니시리즈,0.0708,0.26946,0.59058,0.32653,0.57198,0.53634,0.35101,0,0,0.34466,0.6883,1.71668,0.40864,0.29834
20210124,SBS,142207,145253,날아라개천용,<1부>,20회,3046,드라마&영화,드라마,미니시리즈,1.23841,1.50059,0.996,0.77419,1.50095,2.16902,1.20321,0.11674,0.68905,0.26335,1.13685,2.06411,2.08794,1.44216
20210124,SBS,145433,152445,날아라개천용,<2부>,20회,3012,드라마&영화,드라마,미니시리즈,1.71582,1.15881,0.98977,1.13491,1.60432,2.39578,1.38867,0.20239,1.26144,0.44543,1.39737,2.73957,2.75846,1.86515
20210124,JTBC,133753,144233,선배그립스틱바르지마요,,1회,10440,드라마&영화,드라마,미니시리즈,0.1733,0,0.12615,0.81396,0.72602,0.68532,0.53156,0.44895,0.13118,0.06347,0.1007,1.11302,0.63142,0.31154
20210124,JTBC,145630,160215,선배그립스틱바르지마요,,2회,10545,드라마&영화,드라마,미니시리즈,0,0,0.0119,0.28501,0.66925,0.57191,0.3988,0.17755,0.34828,0.09063,0.34626,1.26885,0.52514,0.3518
20210124,JTBC,174700,185250,허쉬,,12회,10550,드라마&영화,드라마,미니시리즈,0.72337,0.75902,0.23644,0.11844,1.0266,0.81731,0.80579,0,0.71858,0.15544,0.25087,0.79299,1.11803,0.62622
20210124,JTBC,242853,253112,허쉬,,11회,10219,드라마&영화,드라마,미니시리즈,0.50985,0.06341,0,0.04463,0.37169,0.02736,0.36874,0.5194,0.04035,0.00459,0.15594,0.09751,0.19015,0.57145
20210124,JTBC,254008,255959,허쉬,,12회,1951,드라마&영화,드라마,미니시리즈,0,0,0,0.38283,0.00868,0.18235,0.35177,0,0.12508,0,0.26764,0.03725,0.36582,0.37223
20210124,TV CHOSUN,152736,163339,결혼작사이혼작곡,,1회,10603,드라마&영화,드라마,주말연속극,0.11182,0.04635,1.62227,0.70576,0.75556,2.31881,2.42919,0.06914,0.04421,0.44478,1.7191,1.49128,4.3655,2.44333
20210124,TV CHOSUN,211521,214823,결혼작사이혼작곡,<1부>,2회,3302,드라마&영화,드라마,주말연속극,2.47254,0.12964,0.89675,0.56758,0.88265,1.97601,5.14922,0.20911,0.88254,1.10918,2.06781,2.06748,3.77008,6.14696
20210124,TV CHOSUN,215045,223614,결혼작사이혼작곡,<2부>,2회,4529,드라마&영화,드라마,주말연속극,1.87465,0.06834,1.57171,0.88818,0.77761,2.36359,6.35344,0,0.62869,1.23787,2.29755,3.15609,4.27272,7.56765
20210124,tvN,71946,83215,철인왕후,,13회,11229,드라마&영화,드라마,미니시리즈,0,0.34257,0.24341,0.34253,0.62734,1.27509,0.74653,0.40398,0.52864,0.03542,0.18522,2.3443,1.55093,0.6564
20210124,tvN,180847,192114,철인왕후,,13회,11227,드라마&영화,드라마,미니시리즈,0.93327,0.54984,0.47823,0.67723,2.0801,1.54563,0.75755,1.3756,0.68199,0.49422,1.75846,3.46526,2.02607,1.63571
20210124,tvN,211819,222641,철인왕후,,14회,10822,드라마&영화,드라마,미니시리즈,3.81279,6.82977,3.36903,6.65187,12.89374,12.00539,4.55767,3.41714,9.28857,5.94288,8.29532,17.26637,13.98549,5.74016
20210124,tvN,245309,255959,철인왕후,,14회,10650,드라마&영화,드라마,미니시리즈,0.88009,0.43925,0.38456,0.72554,1.24982,0.68329,0.31577,0,0.52188,0.65815,0.72187,1.62302,1.64444,0.39999
20210124,OCN Movies,21017,31446,경이로운소문,,15회,10429,드라마&영화,드라마,미니시리즈,0,0.01138,0.0073,0,0.70345,0.05533,0,0,0,0,0.00956,0.01355,0.0036,0.11373
20210124,AXN,61010,72850,공주의남자,,13회,11840,드라마&영화,드라마,미니시리즈,0,0,0,0.00406,0.1203,0.01392,0.01767,0,0,0,0.0023,0,0.02383,0.00706
20210124,AXN,73010,84850,공주의남자,,14회,11840,드라마&영화,드라마,미니시리즈,0,0.20005,0,0.03298,0.00635,0.09682,0.12582,0.37851,0.00375,0,0.03757,0.01719,0.05952,0.09537
20210124,AXN,85010,100350,솔약국집아들들,,3회,11340,드라마&영화,드라마,주말연속극,0.23572,0,0.04217,0.03467,0,0.12449,0.05218,0,0,0,0.02397,0.08686,0.04469,0.09883
20210124,AXN,100510,111850,솔약국집아들들,,4회,11340,드라마&영화,드라마,주말연속극,0,0.26711,0.01745,0.00572,0.14963,0.00279,0.03692,0,0.15943,0.002,0,0.11032,0.01901,0.02179
20210124,AXN,112010,123850,궁중잔혹사꽃들의전쟁,,3회,11840,드라마&영화,드라마,주말연속극,0.08832,0,0,0.01665,0.00496,0.00436,0.10891,0,0.07761,0.00275,0.00898,0.05008,0,0.07497
20210124,AXN,124010,135850,궁중잔혹사꽃들의전쟁,,4회,11840,드라마&영화,드라마,주말연속극,0,0,0,0.00338,0,0,0.05153,0,0,0.01514,0.02109,0.01854,0.05575,0.00306
20210124,AXN,140010,151850,공주의남자,,13회,11840,드라마&영화,드라마,미니시리즈,0,0,0,0.06508,0.00458,0.05733,0.05357,0,0,0.02193,0.04687,0,0.17257,0.01853
20210124,AXN,152010,163850,공주의남자,,14회,11840,드라마&영화,드라마,미니시리즈,0.10003,0,0.01857,0.03211,0,0.02066,0.07363,0,0,0.01659,0.03446,0.00942,0.0109,0.01022
20210124,AXN,174010,185850,솔약국집아들들,,3회,11840,드라마&영화,드라마,주말연속극,0.13025,0,0.00326,0.16178,0.00902,0.0571,0.09108,0,0,0.00129,0.02134,0.00871,0.00797,0.09097
20210124,AXN,190010,201850,솔약국집아들들,,4회,11840,드라마&영화,드라마,주말연속극,0.01936,0.02172,0,0.0043,0.01252,0.06348,0.16213,0,0.0125,0,0.01444,0,0.00531,0.12504
20210124,AXN,202010,213850,궁중잔혹사꽃들의전쟁,,3회,11840,드라마&영화,드라마,주말연속극,0,0.05908,0.05124,0.0043,0,0.03207,0.01978,0,0,0,0,0.02368,0.04002,0.02233
20210124,AXN,214010,225850,궁중잔혹사꽃들의전쟁,,4회,11840,드라마&영화,드라마,주말연속극,0.0434,0,0,0.02785,0.07053,0.03149,0.03079,0,0.04202,0,0.02224,0.00319,0.05871,0.04917
20210124,CHING,101104,111337,바람피면죽는다,,13회,10233,드라마&영화,드라마,미니시리즈,0,0,0,0,0,0.03937,0.01592,0,0,0,0,0.00477,0,0.00979
20210124,CHING,112405,122702,바람피면죽는다,,14회,10257,드라마&영화,드라마,미니시리즈,0,0.01526,0,0.02981,0.02234,0.00547,0.0692,0,0.02022,0,0,0.01701,0,0.06215
20210124,CHING,200828,211102,바람피면죽는다,,13회,10234,드라마&영화,드라마,미니시리즈,0,0,0,0.01116,0,0,0,0,0,0,0.01454,0,0,0
20210124,CHING,212231,222526,바람피면죽는다,,14회,10255,드라마&영화,드라마,미니시리즈,0,0,0,0.01396,0,0,0.01704,0,0,0.04241,0.06361,0.01909,0.05103,0.01113
20210124,CNTV,72134,83749,제3공화국,,2회,11615,드라마&영화,드라마,주간연속극,0,0,0.04197,0.1121,0.64934,0.19973,0.11339,0,0,0.04899,0,0.0025,0.06069,0.0844
20210124,CNTV,84641,94906,암행어사조선비밀수사단,,8회,10225,드라마&영화,드라마,미니시리즈,0,0.0229,0.04555,0,0.13823,0.08415,0.06344,0,0.11998,0.05539,0,0,0.0265,0.10313
20210124,CNTV,110230,120957,황금빛내인생,,3회,10727,드라마&영화,드라마,주말연속극,0,0,0.13326,0,0.09648,0.05135,0.13263,0,0,0.12782,0,0.08622,0.34348,0.20087
20210124,CNTV,122526,133233,황금빛내인생,,4회,10707,드라마&영화,드라마,주말연속극,0.01681,0.40755,0.12872,0.05537,0.46096,0.10628,0.3181,0,0.14881,0.43642,0.05638,0.19845,0.24673,0.41513
20210124,CNTV,134706,145013,주몽,,8회,10307,드라마&영화,드라마,주간연속극,0.52302,0.07487,0.05643,0.15827,0.28131,0.09184,0.22486,0.76786,0.23683,0.19493,0.22472,0.10495,0.07376,0.10717
20210124,CNTV,150426,160416,주몽,,9회,5950,드라마&영화,드라마,주간연속극,0,0.10298,0.01225,0.11697,0.12427,0.15068,0.44744,0,0.00902,0.04792,0.32568,0.07629,0.13872,0.22695
20210124,CNTV,172953,184617,제3공화국,,2회,11624,드라마&영화,드라마,주간연속극,0.0312,0,0.13551,0.04815,0,0.1598,0.36593,0,0,0.0494,0.22433,0.02933,0.11588,0.19281
20210124,CNTV,190417,200626,암행어사조선비밀수사단,,8회,10209,드라마&영화,드라마,미니시리즈,0,0.00662,0.03801,0,0.00564,0.13388,0.16572,0,0.06698,0.11573,0.0194,0.00226,0.1173,0.15162
20210124,CNTV,202200,212930,황금빛내인생,,3회,10730,드라마&영화,드라마,주말연속극,0,0.02784,0,0,0.02845,0.27173,0.06533,0,0.02179,0.53046,0,0,0.02371,0.00484
20210124,CNTV,214400,225107,황금빛내인생,,4회,10707,드라마&영화,드라마,주말연속극,0,0.06488,0,0.03638,0.00554,0.05226,0.23646,0,0,0.10299,0,0,0.06084,0.09694
20210124,CNTV,230433,240725,주몽,,8회,10252,드라마&영화,드라마,주간연속극,0,0,0.04618,0.09143,0.18163,0.06635,0.26917,0,0,0.08756,0.12622,0.19943,0.06579,0.04977
20210124,CNTV,242152,252141,주몽,,9회,5949,드라마&영화,드라마,주간연속극,0,0,0,0.01521,0.01348,0.06004,0.36141,0,0.0728,0.09306,0.0066,0.19302,0,0.08382
20210124,DRAMAcube,112356,123038,선배그립스틱바르지마요,,2회,10642,드라마&영화,드라마,미니시리즈,0.86721,0,0,0.00228,0.0387,0.03392,0.03526,0.66374,0,0.00166,0.18308,0.02115,0.00801,0.01333
20210124,DRAMAcube,250207,255959,선배그립스틱바르지마요,,1회,5752,드라마&영화,드라마,미니시리즈,0,0,0,0.01212,0.02949,0.06313,0.05937,0,0,0,0,0.00463,0.0022,0.04493
20210124,DramaH,20000,22113,번외수사,,6회,2113,드라마&영화,드라마,미니시리즈,0,0,0,0,0.23025,0,0.06071,0,0,0,0,0,0,0.00483
20210124,DramaH,145759,160037,바람피면죽는다,,13회,10238,드라마&영화,드라마,미니시리즈,0,0,0.00243,0,0.00528,0.03883,0.03018,0,0.1803,0,0,0.22112,0.08239,0.02628
20210124,DramaH,162033,172333,바람피면죽는다,,14회,10300,드라마&영화,드라마,미니시리즈,0,0,0,0,0.00701,0.11263,0.02384,0,0,0.05979,0.00566,0,0.35629,0.01498
20210124,DramaH,210053,220652,번외수사,,5회,10559,드라마&영화,드라마,미니시리즈,0.02763,0,0,0,0,0.02499,0.06681,0,0.01506,0,0,0.01034,0.00235,0.06425
20210124,DramaH,223050,233054,번외수사,,6회,10004,드라마&영화,드라마,미니시리즈,0.01273,0.01795,0,0,0.00899,0.0334,0.05824,0,0.00885,0,0.08291,0.00958,0,0.04622
20210124,DramaH,234737,245113,번외수사,,7회,10336,드라마&영화,드라마,미니시리즈,0,0,0.00647,0.12462,0.01805,0.00595,0.10336,0.01275,0,0,0.14404,0.00272,0.14917,0.17577
